x-axis,1
second,Volt
-1.00000006675,0.00040201
-0.999980066747,-0.00040201
-0.999960066747,0
-0.999940066747,0
-0.999920066747,-0.00120603
-0.999900066747,-0.00040201
-0.999880066747,0.00080402
-0.999860066747,0
-0.999840066747,0
-0.999820066747,0
-0.999800066747,0
-0.999780066747,0
-0.999760066747,-0.00040201
-0.999740066747,0
-0.999720066747,0.00040201
-0.999700066747,-0.00040201
-0.999680066747,-0.00120603
-0.999660066747,0.00040201
-0.999640066747,0
-0.999620066747,-0.00040201
-0.999600066747,0.00040201
-0.999580066747,0
-0.999560066747,-0.00080402
-0.999540066747,-0.00080402
-0.999520066747,0
-0.999500066747,0.00080402
-0.999480066747,0
-0.999460066747,-0.00080402
-0.999440066747,0.00040201
-0.999420066747,0.00040201
-0.999400066747,-0.00040201
-0.999380066747,-0.00040201
-0.999360066747,-0.00040201
-0.999340066747,-0.00040201
-0.999320066747,-0.00040201
-0.999300066747,0
-0.999280066747,-0.00120603
-0.999260066747,0
-0.999240066747,-0.00040201
-0.999220066747,0
-0.999200066747,0
-0.999180066747,-0.00040201
-0.999160066747,0
-0.999140066747,0
-0.999120066747,-0.00040201
-0.999100066747,-0.00120603
-0.999080066747,0.00040201
-0.999060066747,-0.00080402
-0.999040066747,-0.00080402
-0.999020066747,0
-0.999000066747,0
-0.998980066747,0.00040201
-0.998960066747,0
-0.998940066747,0
-0.998920066747,0.00040201
-0.998900066747,0
-0.998880066747,0
-0.998860066747,-0.00040201
-0.998840066747,0
-0.998820066747,-0.00040201
-0.998800066747,-0.00040201
-0.998780066747,0
-0.998760066747,-0.00080402
-0.998740066747,0.00040201
-0.998720066747,0
-0.998700066747,-0.00040201
-0.998680066747,-0.00080402
-0.998660066747,0
-0.998640066747,-0.00040201
-0.998620066747,-0.00080402
-0.998600066747,-0.00080402
-0.998580066747,-0.00040201
-0.998560066747,-0.00040201
-0.998540066747,0.00040201
-0.998520066747,-0.00040201
-0.998500066747,-0.00040201
-0.998480066747,0
-0.998460066747,0
-0.998440066747,-0.00080402
-0.998420066747,0.00080402
-0.998400066747,-0.00040201
-0.998380066747,0.00040201
-0.998360066747,0
-0.998340066747,-0.00080402
-0.998320066747,-0.00120603
-0.998300066747,-0.00080402
-0.998280066747,-0.00040201
-0.998260066747,0
-0.998240066747,0.00040201
-0.998220066747,0
-0.998200066747,0.00040201
-0.998180066747,-0.00080402
-0.998160066747,0
-0.998140066747,-0.00040201
-0.998120066747,-0.00080402
-0.998100066747,-0.00040201
-0.998080066747,0
-0.998060066747,-0.00040201
-0.998040066747,-0.00120603
-0.998020066747,-0.00040201
-0.998000066747,-0.00080402
-0.997980066747,0
-0.997960066747,0.00040201
-0.997940066747,-0.00040201
-0.997920066747,-0.00040201
-0.997900066747,-0.00080402
-0.997880066747,0
-0.997860066747,0
-0.997840066747,0
-0.997820066747,-0.00040201
-0.997800066747,-0.00040201
-0.997780066747,-0.00120603
-0.997760066747,0.00040201
-0.997740066747,0
-0.997720066747,-0.00040201
-0.997700066747,-0.00040201
-0.997680066747,-0.00040201
-0.997660066747,-0.00040201
-0.997640066747,0
-0.997620066747,-0.00080402
-0.997600066747,0.00040201
-0.997580066747,-0.00040201
-0.997560066747,-0.00120603
-0.997540066747,-0.00040201
-0.997520066747,-0.00040201
-0.997500066747,-0.00080402
-0.997480066747,-0.00040201
-0.997460066747,0
-0.997440066747,0
-0.997420066747,-0.00040201
-0.997400066747,0
-0.997380066747,-0.00040201
-0.997360066747,-0.00080402
-0.997340066747,-0.00040201
-0.997320066747,-0.00080402
-0.997300066747,0
-0.997280066747,-0.00080402
-0.997260066747,-0.00040201
-0.997240066747,0.00040201
-0.997220066747,-0.00040201
-0.997200066747,-0.00040201
-0.997180066747,-0.00040201
-0.997160066747,0
-0.997140066747,0.00040201
-0.997120066747,-0.00040201
-0.997100066747,-0.00040201
-0.997080066747,0.00040201
-0.997060066747,0
-0.997040066747,-0.00201005
-0.997020066747,-0.00080402
-0.997000066747,0
-0.996980066747,-0.00040201
-0.996960066747,0
-0.996940066747,-0.00080402
-0.996920066747,-0.00040201
-0.996900066747,0
-0.996880066747,-0.00040201
-0.996860066747,-0.00080402
-0.996840066747,-0.00080402
-0.996820066747,0
-0.996800066747,-0.00120603
-0.996780066747,0.00040201
-0.996760066747,-0.00080402
-0.996740066747,-0.00080402
-0.996720066747,-0.00040201
-0.996700066747,-0.00080402
-0.996680066747,-0.00080402
-0.996660066747,0
-0.996640066747,-0.00080402
-0.996620066747,0
-0.996600066747,0.00040201
-0.996580066747,0.00040201
-0.996560066747,0
-0.996540066747,0.00040201
-0.996520066747,0
-0.996500066747,0.00040201
-0.996480066747,-0.00040201
-0.996460066747,0
-0.996440066747,0
-0.996420066747,0
-0.996400066747,0.00040201
-0.996380066747,0
-0.996360066747,0.00040201
-0.996340066747,-0.00040201
-0.996320066747,0
-0.996300066747,-0.00040201
-0.996280066747,-0.00040201
-0.996260066747,0
-0.996240066747,-0.00080402
-0.996220066747,-0.00040201
-0.996200066747,0.00040201
-0.996180066747,-0.00040201
-0.996160066747,0.00040201
-0.996140066747,0
-0.996120066747,0
-0.996100066747,-0.00040201
-0.996080066747,0.00080402
-0.996060066747,0
-0.996040066747,-0.00040201
-0.996020066747,0
-0.996000066747,0
-0.995980066747,-0.00040201
-0.995960066747,0
-0.995940066747,0.00040201
-0.995920066747,-0.00040201
-0.995900066747,0
-0.995880066747,-0.00080402
-0.995860066747,0
-0.995840066747,0.00080402
-0.995820066747,-0.00040201
-0.995800066747,-0.00040201
-0.995780066747,-0.00080402
-0.995760066747,0
-0.995740066747,-0.00040201
-0.995720066747,-0.00040201
-0.995700066747,-0.00040201
-0.995680066747,0.00040201
-0.995660066747,-0.00120603
-0.995640066747,-0.00080402
-0.995620066747,0
-0.995600066747,-0.00040201
-0.995580066747,-0.00080402
-0.995560066747,-0.00080402
-0.995540066747,0
-0.995520066747,0.00040201
-0.995500066747,-0.00040201
-0.995480066747,-0.00040201
-0.995460066747,0.00040201
-0.995440066747,0.00040201
-0.995420066747,0
-0.995400066747,0
-0.995380066747,-0.00040201
-0.995360066747,-0.00040201
-0.995340066747,-0.00040201
-0.995320066747,0
-0.995300066747,0
-0.995280066747,0
-0.995260066747,0
-0.995240066747,-0.00080402
-0.995220066747,-0.00040201
-0.995200066747,-0.00040201
-0.995180066747,-0.00040201
-0.995160066747,-0.00040201
-0.995140066747,-0.00040201
-0.995120066747,0.00040201
