x-axis,1
second,Volt
-100.000000E-03,+1.206030E-03
-99.996000E-03,+402.010E-06
-99.992000E-03,+0.0E+00
-99.988000E-03,+402.010E-06
-99.984000E-03,-0.0E+00
-99.980000E-03,-402.010E-06
-99.976000E-03,+402.010E-06
-99.972000E-03,+1.206030E-03
-99.968000E-03,+402.010E-06
-99.964000E-03,-402.010E-06
-99.960000E-03,-402.010E-06
-99.956000E-03,+804.020E-06
-99.952000E-03,-402.010E-06
-99.948000E-03,+402.010E-06
-99.944000E-03,+402.010E-06
-99.940000E-03,+402.010E-06
-99.936000E-03,+0.0E+00
-99.932000E-03,+402.010E-06
-99.928000E-03,+0.0E+00
-99.924000E-03,+0.0E+00
-99.920000E-03,+0.0E+00
-99.916000E-03,+0.0E+00
-99.912000E-03,+1.206030E-03
-99.908000E-03,+402.010E-06
-99.904000E-03,+804.020E-06
-99.900000E-03,+402.010E-06
-99.896000E-03,+0.0E+00
-99.892000E-03,+402.010E-06
-99.888000E-03,+402.010E-06
-99.884000E-03,-402.010E-06
-99.880000E-03,+402.010E-06
-99.876000E-03,+0.0E+00
-99.872000E-03,+0.0E+00
-99.868000E-03,+1.608040E-03
-99.864000E-03,-402.010E-06
-99.860000E-03,+402.010E-06
-99.856000E-03,+0.0E+00
-99.852000E-03,+0.0E+00
-99.848000E-03,+0.0E+00
-99.844000E-03,+1.206030E-03
-99.840000E-03,+0.0E+00
-99.836000E-03,+0.0E+00
-99.832000E-03,+402.010E-06
-99.828000E-03,-402.010E-06
-99.824000E-03,-402.010E-06
-99.820000E-03,+402.010E-06
-99.816000E-03,+402.010E-06
-99.812000E-03,+402.010E-06
-99.808000E-03,-0.0E+00
-99.804000E-03,-402.010E-06
-99.800000E-03,-0.0E+00
-99.796000E-03,-402.010E-06
-99.792000E-03,-804.020E-06
-99.788000E-03,+804.020E-06
-99.784000E-03,+402.010E-06
-99.780000E-03,+402.010E-06
-99.776000E-03,-402.010E-06
-99.772000E-03,-402.010E-06
-99.768000E-03,-402.010E-06
-99.764000E-03,+0.0E+00
-99.760000E-03,+402.010E-06
-99.756000E-03,+402.010E-06
-99.752000E-03,+402.010E-06
-99.748000E-03,+0.0E+00
-99.744000E-03,+804.020E-06
-99.740000E-03,-402.010E-06
-99.736000E-03,+804.020E-06
-99.732000E-03,+0.0E+00
-99.728000E-03,+0.0E+00
-99.724000E-03,+804.020E-06
-99.720000E-03,+402.010E-06
-99.716000E-03,-402.010E-06
-99.712000E-03,-402.010E-06
-99.708000E-03,+1.206030E-03
-99.704000E-03,-402.010E-06
-99.700000E-03,+402.010E-06
-99.696000E-03,+1.206030E-03
-99.692000E-03,+402.010E-06
-99.688000E-03,+804.020E-06
-99.684000E-03,+0.0E+00
-99.680000E-03,+402.010E-06
-99.676000E-03,-402.010E-06
-99.672000E-03,+402.010E-06
-99.668000E-03,+0.0E+00
-99.664000E-03,+804.020E-06
-99.660000E-03,+1.206030E-03
-99.656000E-03,+0.0E+00
-99.652000E-03,+804.020E-06
-99.648000E-03,+804.020E-06
-99.644000E-03,+402.010E-06
-99.640000E-03,+402.010E-06
-99.636000E-03,+402.010E-06
-99.632000E-03,+402.010E-06
-99.628000E-03,-402.010E-06
-99.624000E-03,+402.010E-06
-99.620000E-03,+1.206030E-03
-99.616000E-03,-0.0E+00
-99.612000E-03,-402.010E-06
-99.608000E-03,+402.010E-06
-99.604000E-03,-0.0E+00
-99.600000E-03,-402.010E-06
-99.596000E-03,+402.010E-06
-99.592000E-03,+402.010E-06
-99.588000E-03,+402.010E-06
-99.584000E-03,+804.020E-06
-99.580000E-03,+804.020E-06
-99.576000E-03,+0.0E+00
-99.572000E-03,+402.010E-06
-99.568000E-03,+402.010E-06
-99.564000E-03,+804.020E-06
-99.560000E-03,+0.0E+00
-99.556000E-03,+804.020E-06
-99.552000E-03,-402.010E-06
-99.548000E-03,+0.0E+00
-99.544000E-03,+402.010E-06
-99.540000E-03,+0.0E+00
-99.536000E-03,+402.010E-06
-99.532000E-03,+402.010E-06
-99.528000E-03,+804.020E-06
-99.524000E-03,-0.0E+00
-99.520000E-03,-402.010E-06
-99.516000E-03,-0.0E+00
-99.512000E-03,-804.020E-06
-99.508000E-03,+402.010E-06
-99.504000E-03,+402.010E-06
-99.500000E-03,+0.0E+00
-99.496000E-03,+804.020E-06
-99.492000E-03,+402.010E-06
-99.488000E-03,+402.010E-06
-99.484000E-03,-804.020E-06
-99.480000E-03,+402.010E-06
-99.476000E-03,+804.020E-06
-99.472000E-03,+804.020E-06
-99.468000E-03,+804.020E-06
-99.464000E-03,+804.020E-06
-99.460000E-03,+804.020E-06
-99.456000E-03,+0.0E+00
-99.452000E-03,+1.206030E-03
-99.448000E-03,+804.020E-06
-99.444000E-03,-402.010E-06
-99.440000E-03,+804.020E-06
-99.436000E-03,-402.010E-06
-99.432000E-03,+402.010E-06
-99.428000E-03,+402.010E-06
-99.424000E-03,+0.0E+00
-99.420000E-03,+1.206030E-03
-99.416000E-03,+804.020E-06
-99.412000E-03,+804.020E-06
-99.408000E-03,+804.020E-06
-99.404000E-03,+402.010E-06
-99.400000E-03,+402.010E-06
-99.396000E-03,+402.010E-06
-99.392000E-03,+402.010E-06
-99.388000E-03,-402.010E-06
-99.384000E-03,+1.206030E-03
-99.380000E-03,+402.010E-06
-99.376000E-03,+804.020E-06
-99.372000E-03,+402.010E-06
-99.368000E-03,+0.0E+00
-99.364000E-03,+804.020E-06
-99.360000E-03,+0.0E+00
-99.356000E-03,+0.0E+00
-99.352000E-03,+804.020E-06
-99.348000E-03,+804.020E-06
-99.344000E-03,+1.608040E-03
-99.340000E-03,+402.010E-06
-99.336000E-03,+0.0E+00
-99.332000E-03,+402.010E-06
-99.328000E-03,+0.0E+00
-99.324000E-03,+0.0E+00
-99.320000E-03,+804.020E-06
-99.316000E-03,+402.010E-06
-99.312000E-03,+402.010E-06
-99.308000E-03,-402.010E-06
-99.304000E-03,+402.010E-06
-99.300000E-03,+402.010E-06
-99.296000E-03,+804.020E-06
-99.292000E-03,+402.010E-06
-99.288000E-03,+402.010E-06
-99.284000E-03,-402.010E-06
-99.280000E-03,+804.020E-06
-99.276000E-03,+804.020E-06
-99.272000E-03,+402.010E-06
-99.268000E-03,+402.010E-06
-99.264000E-03,+0.0E+00
-99.260000E-03,+1.206030E-03
-99.256000E-03,+1.206030E-03
-99.252000E-03,+0.0E+00
-99.248000E-03,+0.0E+00
-99.244000E-03,+402.010E-06
