x-axis,1
second,Volt
-500.00000E-06,+1.02512561716E+00
-499.98000E-06,+1.00502511486E+00
-499.96000E-06,+1.00502511486E+00
-499.94000E-06,+984.92461257E-03
-499.92000E-06,+1.02512561716E+00
-499.90000E-06,+1.00502511486E+00
-499.88000E-06,+1.00502511486E+00
-499.86000E-06,+1.00502511486E+00
-499.84000E-06,+1.00502511486E+00
-499.82000E-06,+1.00502511486E+00
-499.80000E-06,+1.02512561716E+00
-499.78000E-06,+1.00502511486E+00
-499.76000E-06,+1.02512561716E+00
-499.74000E-06,+1.00502511486E+00
-499.72000E-06,+1.02512561716E+00
-499.70000E-06,+1.02512561716E+00
-499.68000E-06,+1.02512561716E+00
-499.66000E-06,+1.02512561716E+00
-499.64000E-06,+1.00502511486E+00
-499.62000E-06,+1.00502511486E+00
-499.60000E-06,+1.00502511486E+00
-499.58000E-06,+1.00502511486E+00
-499.56000E-06,+1.00502511486E+00
-499.54000E-06,+1.00502511486E+00
-499.52000E-06,+1.00502511486E+00
-499.50000E-06,+1.00502511486E+00
-499.48000E-06,+1.00502511486E+00
-499.46000E-06,+1.00502511486E+00
-499.44000E-06,+1.00502511486E+00
-499.42000E-06,+1.02512561716E+00
-499.40000E-06,+1.00502511486E+00
-499.38000E-06,+1.00502511486E+00
-499.36000E-06,+1.02512561716E+00
-499.34000E-06,+1.02512561716E+00
-499.32000E-06,+1.02512561716E+00
-499.30000E-06,+1.00502511486E+00
-499.28000E-06,+1.00502511486E+00
-499.26000E-06,+1.00502511486E+00
-499.24000E-06,+1.02512561716E+00
-499.22000E-06,+1.00502511486E+00
-499.20000E-06,+1.02512561716E+00
-499.18000E-06,+1.00502511486E+00
-499.16000E-06,+1.00502511486E+00
-499.14000E-06,+1.00502511486E+00
-499.12000E-06,+1.02512561716E+00
-499.10000E-06,+1.02512561716E+00
-499.08000E-06,+1.00502511486E+00
-499.06000E-06,+1.00502511486E+00
-499.04000E-06,+1.00502511486E+00
-499.02000E-06,+1.00502511486E+00
-499.00000E-06,+1.02512561716E+00
-498.98000E-06,+1.00502511486E+00
-498.96000E-06,+1.00502511486E+00
-498.94000E-06,+1.00502511486E+00
-498.92000E-06,+1.00502511486E+00
-498.90000E-06,+1.02512561716E+00
-498.88000E-06,+984.92461257E-03
-498.86000E-06,+1.02512561716E+00
-498.84000E-06,+1.00502511486E+00
-498.82000E-06,+1.00502511486E+00
-498.80000E-06,+1.02512561716E+00
-498.78000E-06,+1.00502511486E+00
-498.76000E-06,+1.02512561716E+00
-498.74000E-06,+1.00502511486E+00
-498.72000E-06,+1.02512561716E+00
-498.70000E-06,+1.02512561716E+00
-498.68000E-06,+1.00502511486E+00
-498.66000E-06,+1.00502511486E+00
-498.64000E-06,+1.00502511486E+00
-498.62000E-06,+1.00502511486E+00
-498.60000E-06,+1.00502511486E+00
-498.58000E-06,+1.00502511486E+00
-498.56000E-06,+1.00502511486E+00
-498.54000E-06,+1.02512561716E+00
-498.52000E-06,+1.02512561716E+00
-498.50000E-06,+1.02512561716E+00
-498.48000E-06,+1.00502511486E+00
-498.46000E-06,+1.02512561716E+00
-498.44000E-06,+1.00502511486E+00
-498.42000E-06,+1.00502511486E+00
-498.40000E-06,+984.92461257E-03
-498.38000E-06,+1.00502511486E+00
-498.36000E-06,+1.00502511486E+00
-498.34000E-06,+1.00502511486E+00
-498.32000E-06,+1.00502511486E+00
-498.30000E-06,+1.00502511486E+00
-498.28000E-06,+1.00502511486E+00
-498.26000E-06,+1.00502511486E+00
-498.24000E-06,+1.00502511486E+00
-498.22000E-06,+1.02512561716E+00
-498.20000E-06,+1.02512561716E+00
-498.18000E-06,+1.02512561716E+00
-498.16000E-06,+1.02512561716E+00
-498.14000E-06,+1.02512561716E+00
-498.12000E-06,+1.00502511487E+00
-498.10000E-06,+1.00502511486E+00
-498.08000E-06,+1.00502511486E+00
-498.06000E-06,+1.00502511486E+00
-498.04000E-06,+1.00502511486E+00
-498.02000E-06,+1.00502511486E+00
-498.00000E-06,+1.00502511486E+00
-497.98000E-06,+1.00502511486E+00
-497.96000E-06,+1.00502511486E+00
-497.94000E-06,+984.92461257E-03
-497.92000E-06,+1.00502511486E+00
-497.90000E-06,+1.00502511486E+00
-497.88000E-06,+1.00502511486E+00
-497.86000E-06,+1.02512561716E+00
-497.84000E-06,+1.02512561716E+00
-497.82000E-06,+1.02512561716E+00
-497.80000E-06,+1.02512561716E+00
-497.78000E-06,+984.92461257E-03
-497.76000E-06,+1.04522611946E+00
-497.74000E-06,+1.00502511487E+00
-497.72000E-06,+1.00502511486E+00
-497.70000E-06,+1.00502511486E+00
-497.68000E-06,+1.00502511486E+00
-497.66000E-06,+1.00502511486E+00
-497.64000E-06,+1.00502511486E+00
-497.62000E-06,+1.02512561716E+00
-497.60000E-06,+1.00502511487E+00
-497.58000E-06,+1.00502511486E+00
-497.56000E-06,+1.00502511486E+00
-497.54000E-06,+1.00502511486E+00
-497.52000E-06,+1.00502511486E+00
-497.50000E-06,+1.00502511486E+00
-497.48000E-06,+1.02512561716E+00
-497.46000E-06,+1.02512561716E+00
-497.44000E-06,+1.02512561716E+00
-497.42000E-06,+1.04522611946E+00
-497.40000E-06,+1.02512561716E+00
-497.38000E-06,+1.02512561716E+00
-497.36000E-06,+1.02512561716E+00
-497.34000E-06,+1.00502511487E+00
-497.32000E-06,+1.00502511486E+00
-497.30000E-06,+1.02512561716E+00
-497.28000E-06,+1.00502511487E+00
-497.26000E-06,+1.00502511486E+00
-497.24000E-06,+1.00502511486E+00
-497.22000E-06,+1.00502511486E+00
-497.20000E-06,+1.00502511486E+00
-497.18000E-06,+1.02512561716E+00
-497.16000E-06,+1.00502511487E+00
-497.14000E-06,+984.92461257E-03
-497.12000E-06,+1.00502511486E+00
-497.10000E-06,+1.02512561716E+00
-497.08000E-06,+984.92461257E-03
-497.06000E-06,+1.00502511486E+00
-497.04000E-06,+1.02512561716E+00
-497.02000E-06,+1.06532662175E+00
-497.00000E-06,+1.08542712405E+00
-496.98000E-06,+1.00502511487E+00
-496.96000E-06,+1.02512561716E+00
-496.94000E-06,+1.00502511487E+00
-496.92000E-06,+1.00502511486E+00
-496.90000E-06,+1.00502511486E+00
-496.88000E-06,+1.00502511486E+00
-496.86000E-06,+964.82411027E-03
-496.84000E-06,+984.92461257E-03
-496.82000E-06,+964.82411027E-03
-496.80000E-06,+1.02512561716E+00
-496.78000E-06,+1.00502511487E+00
-496.76000E-06,+1.04522611946E+00
